col1,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,EPIC,InvestigationIDs,dist,solution_id,designation,source_id,random_index,ref_epoch,ra_cone,ra_error,dec_cone,dec_error,parallax,parallax_error,parallax_over_error,pmra_cone,pmra_error,pmdec_cone,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,distest,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,Separation
38,4579852,348.248892,-11.854603,18.7415,1.28515,15.146,STAR,2mass,20180610,,,391-134539,23125973-1151165,,J231259.74-115116.4,2413011789098244736,7401575,,tmgaia,2.24391,2.24391,hsoy,,,,61.605368,-62.319987,344.563141,-6.268826,16.4,0.058,15.828,1.133,,,,,,,,,,,14.591,0.029,14.129,0.038,14.125,0.065,AAA-222-111-000-0-0,60.3,14.149,0.029,14.145,0.051,11.76,,8.846,,15.5565,0.00211551,0.02,gaiaj,,5475.0,186.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.19531832427949647,2.45927215E8,348.24887,-11.854553,245927215,GO19011_LC|GO19067_LC,7.169068298979308E-5,1635721458409799680,Gaia DR2 2413011793393362944,2413011793393362944,812935441,2015.5,348.2489556279087,0.0527295235141531,-11.85456747685309,0.05627777106489382,0.7372721798525136,0.07854736446496757,9.386339,19.280694028565556,0.11007028706639964,2.825290317508285,0.10053527747698959,0.07118951,0.25902078,0.21904705,-0.22623572,-0.53269774,0.035068795,0.23219644,-0.28836927,-0.4180825,0.32597625,105,0,104,1,-1.3675766,80.39473,0.0,0.0,31,false,12.554069,1.6003150586135129,0.012001680009711788,0.095652245,12,8,0.11573673,0,12,false,103,10396.360900243018,6.947698122109634,1496.3749,15.646162,12,5556.822302102518,13.136018539916229,423.02182,15.989322,12,7117.791730330614,24.112338068399907,295.19293,15.131057,1.2191395,0,0.8582649,0.34315968,0.51510525,,,0,,,,NOT_AVAILABLE,61.605508643870344,-62.32001565695911,344.5632273119992,-6.268826888243818,100001,5635.3237,5373.25,6217.513,0.0363,0.017,0.0596,0.016,0.0089,0.0257,200111,0.91633874,0.7527666,1.0079052,473.23229304996414,0.7629258,0.5929959,0.9328557,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413011793393362944,,7.169068295891513E-5
59,4579834,348.315312,-11.756674,15.3412,-13.7361,15.147,STAR,2mass,20180610,,,392-129877,23131567-1145240,,J231315.69-114524.1,2413060992243208320,7401737,,tmgaia,2.24198,2.24058,hsoy,,,,61.857879,-62.31261,344.661912,-6.2042,17.465,,16.337,1.133,,,,,,,,,,,14.184,0.032,13.603,0.034,13.583,0.038,AAA-222-111-000-0-0,81.4,13.471,0.025,13.545,0.036,12.063,,9.02,,15.8545,0.00254081,0.02,gaiaj,,4452.0,174.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.07380102235492833,2.45929207E8,348.3153,-11.756657,245929207,GO19067_LC|GO19068_LC,8.555042566706951E-5,1635721458409799680,Gaia DR2 2413060992243208320,2413060992243208320,1171411574,2015.5,348.3153889711734,0.07379339077976957,-11.756714500385662,0.05504711663656224,1.4645413779683494,0.09424074514464113,15.540426,16.469336570430276,0.11487892783069308,-15.251717989950642,0.10405708911790278,-0.109572135,0.61648816,-0.01947006,-0.29582888,-0.4378813,-0.16776012,-0.03766353,-0.0107049,-0.24623552,0.27070034,107,0,105,2,0.6582267,108.8934,0.0,0.0,31,false,8.735952,1.4663134118484313,0.015787621526634158,-0.037000615,12,9,0.11538276,0,12,false,106,7514.529961440591,8.46446481639476,887.7738,15.998611,12,2871.5467581894295,28.524862931490503,100.668205,16.706099,12,6699.219726722216,19.892927771460858,336.7639,15.196859,1.2736348,0,1.5092392,0.7074871,0.8017521,,,0,,,,NOT_AVAILABLE,61.857907033296556,-62.312694823569636,344.66198008250717,-6.204275858289095,100001,4325.06,4268.3525,4479.1665,0.663,0.2643,0.8375,0.2915,0.0689,0.3988,200111,0.7801591,0.7273996,0.8010265,372.0872981708918,0.19187996,0.16638267,0.21737725,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413060992243208320,,8.55504256575997E-5
94,4582595,348.602673,-11.623453,10.4602,0.945965,15.19,STAR,2mass,20180610,,,392-129902,23142464-1137244,,J231424.64-113724.3,2413391670365212544,7402403,,tmgaia,2.22975,2.22974,hsoy,,,,62.455539,-62.45467,344.974842,-6.191959,16.575,0.094,15.905,1.133,,,,,,,,,,,14.599,0.035,14.254,0.046,14.058,0.066,AAA-222-111-000-0-0,47.2,14.197,0.028,14.236,0.047,12.206,,8.988,,15.627,0.00220764,0.021,gaiaj,,5302.0,184.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.11765156463213808,2.45931836E8,348.6027,-11.623472,245931836,GO19011_LC|GO19067_LC|GO19068_LC,3.539025431994567E-5,1635721458409799680,Gaia DR2 2413391674660651136,2413391674660651136,778838076,2015.5,348.6027088211918,0.05012830682071041,-11.623457626068658,0.038594189861993276,0.7183838372451011,0.061793802672146875,11.6255,6.742802106289539,0.08963349499782267,2.9221143475824736,0.07241786629531217,-0.006324188,0.38676205,-0.01615514,-0.29287264,-0.3056991,-0.13369167,0.06139896,-0.032327373,-0.46832532,0.12604704,133,0,133,0,-1.3945738,106.36791,0.0,0.0,31,false,11.084216,1.563065623196502,0.013692557089697497,-0.107509896,15,9,0.08589302,0,15,false,132,9769.858570714641,6.709773714773204,1456.0638,15.713645,13,5115.795805689245,17.042079500414967,300.18613,16.079105,14,6715.5054249659415,19.76340507424531,339.79495,15.194223,1.2110002,0,0.884882,0.3654604,0.5194216,,,0,,,,NOT_AVAILABLE,62.45557741599807,-62.454701124113306,344.97488778202535,-6.191986122086691,100001,5672.5,5520.07,5970.0,0.0427,0.034,0.072,0.021,0.0159,0.033,200111,0.8984482,0.8111355,0.94875246,543.2005757733663,0.752972,0.61446965,0.89147437,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413391674660651136,,3.539025429757066E-5
169,10000201200,347.835388,-11.808946,,,15.192,EXTENDED,,20180610,,,,23112049-1148322,,J231120.31-114835.6,,,,2MASSEXT,,,,,,,61.163,-61.969,344.206518,-6.068401,,,,,,,,,,,,,,,14.268,,13.631,,13.53,,-   -   -  0-0-,4.34019,13.096,,12.987,,10.349,,7.029,,,,0.17,tor_j,,,,,,,,,,,,,,,,,,,,,,,,,,0.8999450705348463,2.51816601E8,347.8352,-11.809115,251816601,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
109,4602546,348.758676,-11.547327,26.0884,9.16132,15.206,STAR,2mass,20180610,,,393-135132,23150208-1132503,,J231502.10-113250.3,2413399470025834112,7402745,,tmgaia,2.24642,2.24615,hsoy,,,,62.78881,-62.528535,345.146279,-6.181894,17.619,-0.131,16.869,1.133,,,,,,,,,,,14.016,0.03,13.382,0.032,13.266,0.04,AAA-222-111-000-0-0,29.5,13.212,0.024,13.256,0.031,11.865,,8.429,,16.0645,0.00290603,0.019,gaiaj,,3907.0,169.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.13060596828227822,2.45933418E8,348.75867,-11.547291,245933418,GO19067_LC|GO19068_LC,1.1424430646045273E-4,1635721458409799680,Gaia DR2 2413399470025834112,2413399470025834112,412022792,2015.5,348.7587753307246,0.20804312034296088,-11.547267162466238,0.20041224278456418,2.1617433707875047,0.25100244076168565,8.61244,23.480883363206623,0.44147099534811857,7.882104852047841,0.4043278307019443,0.19334571,0.2004478,0.07073261,-0.15923315,-0.29328257,-0.14161861,-0.0027692255,0.021651579,-0.16852917,0.30137813,121,0,121,0,33.137184,1702.6946,1.3799529433671878,81.67023500557387,31,false,0.47567675,1.5557912646401209,0.046878784383951114,0.07701855,14,10,0.42765358,0,14,true,121,6160.926071651151,34.21392926808769,180.0707,16.21425,12,2870.708737028702,21.18958237456088,135.47736,16.706415,13,7327.405140304897,21.934162515967977,334.0636,15.099545,1.6552892,1,1.6068707,0.4921646,1.114706,,,0,,,,NOT_AVAILABLE,62.78904237387695,-62.528574481648114,345.1464076460077,-6.181885396102637,102002,4579.48,4044.75,4922.0,,,,,,,,,,,206.91227162669966,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413399470025834112,,1.1424430644388256E-4
63,4579825,348.22411,-11.722367,-22.7478,-13.936,15.209,STAR,2mass,20180610,,,,23125378-1143205,,J231253.76-114320.6,2413060751725463424,,,tmgaia,2.35615,2.25561,hsoy,,,,61.800356,-62.220774,344.592793,-6.137655,19.221,0.162,,,,,,,,,,,,,13.704,0.023,13.113,0.027,12.934,0.032,AAA-222-111-000-0-0,75.1,12.783,0.023,12.606,0.027,11.819,,8.644,,16.2642,0.00331582,0.018,gaiaj,,3484.0,165.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.03925687606701396,2.45929889E8,348.22412,-11.722362,245929889,GO19067_LC|GO19068_LC,1.3152905106573882E-4,1635721458409799680,Gaia DR2 2413060756020541696,2413060756020541696,1441569472,2015.5,348.2239895960768,0.1035634825664087,-11.72242531979956,0.07775880136954284,5.395316434692588,0.12378904894206243,43.584763,-20.768485195863327,0.1704898453332382,-13.535051989691224,0.14926788131434002,-0.2458247,0.52345777,0.15345354,-0.27255678,-0.5425542,-0.167429,0.09004517,0.013097518,-0.23590495,0.22061752,103,0,103,0,2.920208,143.96826,0.2531170401824706,2.1950955845391027,31,true,4.0812473,1.3002390788983873,0.020128985099477116,-0.1280441,12,9,0.16069356,0,12,false,102,5081.234913144531,5.745483849284335,884.38763,16.423443,10,1018.9869676613829,19.555988999541903,52.106133,17.830967,12,6311.468408547576,14.090653075515645,447.9188,15.261594,1.4426523,0,2.5693731,1.4075241,1.161849,,,0,,,,NOT_AVAILABLE,61.80010306496723,-62.2207155474795,344.592675579563,-6.137671400679712,100001,4064.46,3730.6335,4243.52,0.123,0.027,0.4281,0.071,0.012,0.2476,,,,,171.2488736375108,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413060756020541696,,1.315290510269624E-4
88,4582476,348.495509,-11.661485,3.96425,-19.8943,15.209,STAR,2mass,20180610,,,392-129893,23135892-1139413,,J231358.92-113941.5,2413390536493841536,7402157,,tmgaia,2.23608,2.23608,hsoy,,,,62.251935,-62.394841,344.862723,-6.185786,16.758,0.109,16.228,1.133,,,,,,,,,,,14.537,0.033,14.13,0.041,14.031,0.053,AAA-222-111-000-0-0,39.4,14.046,0.027,14.125,0.044,12.18,,9.063,,15.7066,0.0023176,0.021,gaiaj,,4931.0,180.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06016747638958458,2.4593111E8,348.4955,-11.661499000000001,245931110,GO19011_LC|GO19067_LC|GO19068_LC,9.973668560356061E-5,1635721458409799680,Gaia DR2 2413390540789274240,2413390540789274240,139173449,2015.5,348.4955041679978,0.05481055779546821,-11.66158462435514,0.039336373626942644,1.1074032872937893,0.06035676907604854,18.347624,1.7760007036881431,0.092924173778378,-19.285757943069203,0.07487829335970593,0.114812,0.52574897,-0.050322983,-0.28540012,-0.0044985157,-0.12840533,-0.12950532,-0.02561446,-0.36234677,0.10862454,130,0,130,0,-1.0513283,108.49527,0.0,8.987733679556354E-16,31,false,10.023437,1.5527949479477647,0.014311186060049517,-0.059057787,15,10,0.089269415,0,15,false,129,8981.428421431287,5.396179791328121,1664.4049,15.805002,14,4538.585857762367,24.060765306910557,188.63016,16.209087,14,6406.562456815569,23.86642444892696,268.4341,15.2453575,1.2186422,0,0.96372986,0.40408516,0.5596447,,,0,,,,NOT_AVAILABLE,62.251757262875095,-62.39489823256591,344.8626936441919,-6.185884472299279,100001,5368.0,5346.75,5528.547,0.1313,0.0213,0.239,0.064,0.012,0.1271,200111,0.6334948,0.5972361,0.63854027,498.1037034449364,0.3002139,0.26513067,0.33529714,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413390540789274240,,9.973668560423951E-5
138,4602757,348.82717,-11.383778,8.6688,-20.8884,15.216,STAR,2mass,20180610,,,394-128665,23151852-1123015,,J231518.52-112301.9,2413425583427284608,7402888,,tmgaia,2.24053,2.24052,hsoy,,,,63.157157,-62.480219,345.272924,-6.057807,17.55,0.048,16.345,1.133,,,,,,,,,,,14.366,0.034,13.798,0.038,13.822,0.056,AAA-222-111-000-0-0,38.0,13.681,0.026,13.805,0.039,12.41,,8.337,,15.8432,0.00252288,0.021,gaiaj,,4636.0,176.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.04378762136382009,2.4593672E8,348.82718,-11.383785000000001,245936720,GO19067_LC|GO19068_LC,1.2009954377740469E-4,1635721458409799680,Gaia DR2 2413425587722451840,2413425587722451840,934226125,2015.5,348.82721293112184,0.05224796994120063,-11.38389048388373,0.054064197652210016,1.3275047993596274,0.06650906546586492,19.959757,6.658172156317992,0.11233736200362231,-17.89343569727723,0.10663367069097823,0.24559785,0.2485242,-0.04550812,-0.1641284,-0.3023988,-0.14092274,-0.057626702,0.049115967,-0.18053249,0.32445025,129,0,128,1,1.256767,143.04482,0.13343809044159638,0.9744549273110119,31,false,7.548827,1.4913159696388911,0.011780838614618724,0.1115746,15,10,0.117874876,0,15,false,118,7663.042319085438,6.509989808393778,1177.1205,15.977363,13,3159.328820032793,9.704000647681523,325.56973,16.602402,14,6427.672817888013,17.382542118694648,369.7775,15.241786,1.2510699,0,1.3606157,0.6250391,0.7355766,,,0,,,,NOT_AVAILABLE,63.157023250218,-62.480322112245474,345.2729339326619,-6.057935289646933,100001,4773.2666,4583.41,4924.025,0.2833,0.0263,0.4071,0.1663,0.06,0.2681,200111,0.6551539,0.6156505,0.71055424,450.3310073557558,0.2007447,0.17940384,0.22208557,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413425587722451840,,1.2009954379257617E-4
153,4619635,349.180483,-11.248313,24.1341,3.4088,15.218,STAR,2mass,20180610,,,394-128701,23164331-1114539,,J231643.34-111453.8,2413431939978931456,,,tmgaia,2.2203,2.22029,hsoy,,,,63.856302,-62.666419,345.646827,-6.069261,18.614,0.163,16.683,1.133,,,,,,,,,,,14.027,0.031,13.401,0.033,13.224,0.036,AAA-222-111-000-0-0,25.8,13.143,0.024,13.096,0.03,12.392,,8.842,,16.0785,0.00293276,0.02,gaiaj,,3987.0,170.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06403992657472748,2.459395E8,349.1805,-11.248319,245939500,GO19067_LC|GO19068_LC,1.4591844306979383E-4,1635721458409799680,Gaia DR2 2413431944274079232,2413431944274079232,1027742582,2015.5,349.18062022174905,0.06467254281933724,-11.24825661884324,0.06291966794126515,2.235745755117876,0.0924315600777718,24.188122,22.787539921757148,0.13448910964832309,2.935595503620486,0.10335573887251044,0.01753555,0.15189469,0.34437025,-0.27875534,-0.56814647,-0.05812494,0.14888126,-0.28151616,-0.39503974,0.24382834,135,0,135,0,0.30633092,134.31975,0.0,0.0,31,true,6.7594433,1.4136574525190346,0.014791774634424408,-0.001070354,15,8,0.13014334,0,15,false,133,5979.189496390672,4.379883111994435,1365.1482,16.24676,13,1841.7748449585156,17.87217067724168,103.052666,17.188297,12,6171.242873506593,32.633704134254224,189.10641,15.285989,1.3401512,0,1.9023085,0.94153786,0.9607706,,,0,,,,NOT_AVAILABLE,63.856580462411266,-62.66648848888227,345.64698881797125,-6.069270315741863,100001,3809.385,3754.0,4338.2534,0.58,0.3556,0.9698,0.257,0.1646,0.4673,200111,0.6869645,0.5296808,0.7073844,321.30750344561756,0.08953293,0.08188036,0.09718549,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413431944274079232,,1.4591844304931822E-4
117,4582619,348.676947,-11.519,11.1199,-7.44523,15.234,STAR,2mass,20180610,,,393-135122,23144246-1131083,,J231442.47-113108.6,2413399126428457344,7402576,,tmgaia,2.23608,2.23607,hsoy,,,,62.730401,-62.447992,345.083373,-6.124419,16.694,0.034,16.046,1.133,,,,,,,,,,,14.57,0.032,14.224,0.046,14.026,0.063,AAA-222-111-000-0-0,25.9,14.024,0.027,13.956,0.042,12.311,,8.711,,15.7261,0.00234559,0.02,gaiaj,,5111.0,182.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.16950424198865088,2.4593397E8,348.6769,-11.518989999999999,245933970,GO19067_LC|GO19068_LC,5.748726025150969E-5,1635721458409799680,Gaia DR2 2413399130723911680,2413399130723911680,587516008,2015.5,348.67697260148407,0.04646418249221736,-11.519051725102267,0.0385510338077993,0.05784978831137809,0.05124739062747698,1.1288339,10.214115156574513,0.09392479991342821,-7.381984716875685,0.0765823233353506,0.11053292,0.3189262,0.06885528,-0.182052,-0.06972883,-0.12902206,-0.018241303,0.0031860906,-0.24073927,0.15388097,140,0,139,1,1.0362787,150.96764,0.0,0.0,31,false,9.941026,1.5804109322445703,0.011012651680110631,-0.036065597,16,10,0.09211745,0,16,false,137,8765.787123793094,6.008279596694978,1458.9513,15.831388,14,4560.004199149197,47.14636629609235,96.72016,16.203976,13,6212.677489966713,17.51181574855337,354.7706,15.278723,1.2289463,0,0.9252529,0.3725872,0.5526657,,,0,,,,NOT_AVAILABLE,62.730345773563855,-62.44804403631271,345.0833907316881,-6.124485073151267,100001,5377.0,5084.66,5680.0,2.003,1.8415,2.3269,1.014,0.8182,1.1615,,,,,715.3293718279764,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413399130723911680,,5.748726025256007E-5
19,4520656,347.870712,-11.920332,20.623,-8.30066,15.248,STAR,2mass,20180610,,,391-134497,23112896-1155131,,J231128.98-115513.4,2413031752107835648,,,tmgaia,2.24343,2.28443,hsoy,,,,61.016865,-62.06328,344.194703,-6.184435,18.248,0.048,16.531,1.133,,,,,,,,,,,14.125,0.032,13.468,0.033,13.321,0.041,AAA-222-111-000-0-0,16.9,13.237,0.025,13.276,0.038,12.133,,7.947,,16.0632,0.00290355,0.02,gaiaj,,4137.0,171.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.2396588152760818,2.45925841E8,347.87073,-11.920396,245925841,GO19067_LC|GO19068_LC,1.0350903201514124E-4,1635721458409799680,Gaia DR2 2413031756401326848,2413031756401326848,1059724538,2015.5,347.8707806516006,0.05404369481482248,-11.920410753752636,0.048708880780909146,2.2670870034709485,0.060224072928052874,37.6442,18.77374069508727,0.10477070979352272,-4.4846552437381755,0.0887568910840164,0.16017124,0.3489243,0.13272,-0.33542478,-0.16640617,-0.30187026,-0.26576138,-0.06945618,-0.17322527,0.22631223,157,0,156,1,-1.0451751,132.94199,0.0,0.0,31,true,6.9883647,1.4181787011726317,0.012033237166284357,0.00869517,18,10,0.105290815,0,18,false,156,6093.8619545301,4.474633373389796,1361.8684,16.226133,15,1955.5123255752667,10.878974818013463,179.75153,17.123238,15,6145.073700415917,37.72258447798935,162.90172,15.290603,1.3293025,0,1.8326349,0.89710426,0.93553066,,,0,,,,NOT_AVAILABLE,61.016815602319475,-62.063381108797735,344.19474862558894,-6.18454222356621,100001,3962.75,3901.5,4335.87,0.303,0.0,0.6367,0.152,0.0,0.2861,200111,0.6000796,0.5012446,0.6190689,364.22121459802617,0.08000169,0.07544352,0.08455986,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413031756401326848,,1.0350903202082242E-4
159,10000201582,349.231384,-11.172702,,,15.25,EXTENDED,,20180610,,,,23165553-1110217,,J231655.53-111021.3,,,,2MASSEXT,,,,,,,64.053,-62.658,345.722873,-6.01935,,,,,,,,,,,,,,,13.5,,12.74,,12.419,,-   -   -  0-0-,0.364322,12.56,,12.552,,10.607,,9.542,,,,1.0,tor_j,,,,,,,,,,,,,,,,,,,,,,,,,,1.8279897292081326,2.4594111E8,349.2319,-11.172661999999999,245941110,GO19053_LC|GO19059_LC|GO19067_LC,1.0168743452114159E-4,1635721458409799680,Gaia DR2 2413526296115055744,2413526296115055744,1631019118,2015.5,349.2313900248249,2.0988225629356787,-11.17260048449053,1.3212227275201556,,,,,,,,-0.09566574,,,,,,,,,,112,0,112,0,59.629124,5487.674,10.562534018393857,334.41826422507177,3,false,0.008599429,,,-0.18673073,18,10,3.3334358,0,18,false,158,708.7310172614071,9.788925326050736,72.40131,18.562162,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,64.05286663761476,-62.65763305925444,345.7229337354195,-6.019267132736471,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413526296115055744,,1.0168743452127751E-4
12,5738967,348.196731,-11.95512,-8.90604,-5.05804,15.272,STAR,2mass,20180610,,,391-134534,23124721-1157184,,J231247.19-115718.6,2413004848431044864,7401448,,tmgaia,2.22848,2.22847,hsoy,,,,61.366335,-62.339666,344.476276,-6.341313,17.006,0.069,16.091,1.133,,,,,,,,,,,14.513,0.03,14.013,0.036,13.914,0.062,AAA-222-111-000-0-0,47.5,13.928,0.027,14.013,0.05,12.249,,8.706,,15.835,0.00250998,0.02,gaiaj,,4950.0,180.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.13990315815916363,2.45925137E8,348.1967,-11.955144,245925137,GO19067_LC|GO19068_LC,1.1698611700148305E-4,1635721458409799680,Gaia DR2 2413004852726212096,2413004852726212096,1282780573,2015.5,348.19662788795205,0.05039118244711574,-11.95517924419287,0.05011898982048097,0.9169671594367309,0.05916659013451567,15.498056,-6.027665661845958,0.10859300172082706,-2.359650866003619,0.10310651038344008,0.1923698,0.20129661,0.22748458,-0.16747026,-0.25798562,-0.13348305,0.009620232,-0.10987849,-0.13106474,0.31774572,125,0,122,3,-1.2610328,98.15642,0.0,0.0,31,false,9.279795,1.5377915856523008,0.010522535177465082,0.12595683,15,10,0.114892945,0,15,false,121,7880.917981624574,6.237611820351503,1263.4512,15.946923,14,3649.369948069316,13.476651556883462,270.79205,16.445843,14,6041.398016759462,18.63085472801837,324.26843,15.309076,1.2296497,0,1.1367664,0.4989195,0.63784695,,,0,,,,NOT_AVAILABLE,61.36610236320349,-62.33962073942253,344.47617453671245,-6.341336284839972,100001,4927.75,4874.973,5043.5,0.3862,0.1395,0.5121,0.183,0.101,0.251,200111,0.88435525,0.84422857,0.90360713,528.6507421148407,0.41547307,0.35785967,0.47308648,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413004852726212096,,1.1698611701271708E-4
160,49529597,349.348619,-11.16755,33.6474,-11.9415,15.276,STAR,2mass,20180610,,,395-131405,23172366-1110031,,J231723.69-111003.3,2413527047734341376,7404109,,tmgaia,2.22073,2.2203,hsoy,,,,64.219595,-62.743685,345.831258,-6.059816,16.944,0.134,16.382,0.366,,,,,,,,,,,14.514,0.032,13.947,0.033,13.834,0.046,AAA-222-111-000-0-0,61.1,13.875,0.026,13.837,0.04,12.323,,8.484,,15.8401,0.00251803,0.02,gaiaj,,4615.0,176.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.1503138249664264,2.45941221E8,349.34866,-11.167561,245941221,GO19067_LC|GO19068_LC,1.8411229787313003E-4,1635721458409799680,Gaia DR2 2413527052029739008,2413527052029739008,195042730,2015.5,349.34880118583413,0.06586935980192293,-11.167594167104669,0.050769495789901385,1.154522309504213,0.08140264864417385,14.182859,31.62497911738641,0.10818057286723329,-10.702385767918571,0.10288840441681239,-0.15338045,0.58209014,0.1274208,-0.2405949,-0.46067315,-0.1632825,0.01984711,-0.0071003838,-0.17675649,0.31510437,123,0,122,1,-0.03481304,115.804886,0.0,0.0,31,false,9.140238,1.5437323073607234,0.017287140567754284,-0.01976605,14,9,0.111175634,0,14,false,121,7838.271541053775,5.526674588308433,1418.2618,15.952815,13,3644.8387188928214,23.567668969880867,154.65419,16.447193,13,6077.287667995788,18.650469569387063,325.8517,15.302646,1.2403406,0,1.1445475,0.4943781,0.6501694,,,0,,,,NOT_AVAILABLE,64.21976750659587,-62.743851742465,345.8314209336923,-6.059935571025507,100001,5034.3525,4946.0,5115.76,0.09,0.0347,0.1593,0.044,0.0209,0.0901,200111,0.66325796,0.64231706,0.68716574,425.64201606352145,0.25458577,0.2171594,0.29201216,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413527052029739008,,1.8411229789222426E-4
